id,key,label,description,weight,category,sort_order,is_active,created_at,assessment_type,department_id
571de947-76c5-48f0-a443-c2733d893484,l2024.010,"Turnover rate - total","Build up happy and motivating working enviroment ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:53:05.38+00",kpi,
a575a464-2700-446b-a03d-c282d508a6b1,tc5173,"Customer service exellence","- Together with IT Teams/BU/Customers to analyze and propose a suitable solution to help Bussiness - Working closely with Bus/Customers to mange the changes/requirements",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:48:14.057+00",kpi,
9837b108-7f11-4e58-89c5-c30a34f5dc8d,tc5126,"Learn and apply new technology",,5.0,"Phát triển bản thân",0,t,"2025-12-18 07:48:14.057+00",kpi,
5cadabff-45cb-45a8-9d0b-41b6444c4233,tc1141,"Interaction with customer/partners","Good communicate with the customers/stations...to comprehend their expectation and requirements to improve the services ",5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
504fa18e-6046-4ea0-97c5-41f0cb7026c3,h2023.071,"- Strategic Partner","- Upgrade HR team and support HAN ",5.0,"Nhân sự - Hoạch định nguồn nhân lực",0,t,"2025-12-13 17:47:22.51+00",kpi,
4669d1d7-bfbe-4689-80ec-41f618eb1f4e,tc1225,"""4.Check attached documentation & execute AWBs and Cargo Manifest) """,,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
f2dd4762-0fa8-4fb2-bd1b-41f64d8aaa0a,tc766,"HR Management","Tuân thủ cac nội quy , quy định của công ty và chỉ đạo của cấp quản lý",4.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
d17912a7-5d03-43f0-abd4-4752d886d5f8,tc725,"1)Freight Forwarder",,4.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
a9862b89-2dbf-47b7-bdfd-af8af7f62b21,tc1458,"Thực hiện kế hoạch chất xếp chuyến bay đi","Số lần sai, sót gây offload giờ chót. ",15.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
df856b0b-c350-429b-b013-afdd6464b5dc,tc1111,"Case / năm","Giới thiệu được khách hàng mới cho công ty.",5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
bf816285-ea9c-49eb-9ab7-c32011f42821,tc5305,"Phối hợp với các bộ phận Product (PA, QC) hiện thực chức năng đúng nghiệp vụ, đúng hạn, ít lỗi, đảm bảo chất lượng.",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
c35b7209-65df-45fe-b2b4-c461f58db9b5,h2023.155,"Soft Skill","Self Learning",5.0,"Phát triển nhân viên",0,t,"2025-12-13 17:47:22.51+00",kpi,
f9c4ed96-87d6-4e96-9017-d990594e919b,tc5144,"Work closely with relevant departments - External to implement operations on software systems.","Understand the business, design according to requirements ",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:48:14.057+00",kpi,
031ff38c-12f5-48e3-995e-db777d5fb224,tc754,"""Enhance and utilize HR excellent management and system - Deploy, explain all HR Policy, procedures, ITL Regulation, NDA, NCA…to all staff at BU. Support Head to solve all daily HR Issues with effective .    - Communicate ITL culture (Behavior princip","""-Apply 100% BU  with same Policy, Procedures and timeline - Build policies for ITL Myanmar basing on policies of ITL Corp - Communicate ITL Culture to newcommers - Review 100% as timeline"" ",4.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
ecaac376-ee77-4079-b2f8-e6f0bfe60cb2,tc698,"Number of complaints (one compliment/successful advice minus 1)","""Customer service (external)"" ",3.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
991d0673-af04-42c9-a612-e7dcfc8b14a1,tc1176,"Customer supports","-Customer orientation -Create customer’s satisfaction on the reservation process as well as in dealing with trouble situations",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
b3f77b20-62bb-416a-95d6-e80126c31b98,tc1209,"SEA Import REVENUE","Sea Import ",5.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
75df0211-921c-4222-abb8-e81f29c4c12a,tc1415,"Ability to work independently","Escalated cases to manager from customers Efficiency when dealing with raising problems independently ",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
35b84bc1-a51a-448f-8c4f-e828600b6245,tc1453,"""Nhập hệ thống, xuất vận đơn Số lần sai trong tháng""",,15.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
866285cd-deb1-4095-96ae-e8378ab3a0d4,tc619,"Timeliness Accuracy, free of errors.","8. Other task (Ad-hoc for Aviation) - Some jobs assigned by manager, timekeeping for employees, audit",2.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
99c4a37a-2c9d-479f-8b9e-e8aaaf99eab4,h2023.185,"Quản lý lưu trữ hồ sơ","Kiểm soát công tác lưu trữ hồ sơ hard copy và file scan lưu trữ Hợp đồng (productivity)",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
a31aca63-4221-42da-b4e3-e8ddf4e312e7,tc1454,"""Gửi điện FWB, FHL  Số lần sót điện trong tháng""",,15.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
3fb73369-45b4-4250-9c40-e935d8e833eb,h2023.050,"Collect and handle data about course quality, operation, trainer,…",,3.0,"Nhân sự - Đào tạo & Phát triển",0,t,"2025-12-13 17:47:22.51+00",kpi,
7355d3b0-9683-4b89-906d-e95d519a1828,tc787,"Reading Book (2 books)",,5.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
a433e10f-2dd5-4f09-a0d2-e9607cc84c69,h2023.046,"""Internal Event • Thank You Party • Company Trip • Sporting Day • Other event assign by HRD, HRM…""","""Timeliness Organizational Capability Cost Savings"" ",12.0,"Nhân sự",0,t,"2025-12-13 17:47:22.51+00",kpi,
6fa07bc3-5445-4926-ad0d-ea4d0be285a8,tc1497,"Revenue (%)",,15.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
6c6d011e-d67a-4770-86fa-ea569acabe9d,tc778,"% Đi làm đúng giờ, đồng phục đúng qui định.","Đi làm đúng giờ, đồng phục đúng qui định.",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
c7e3e59c-78dd-48b2-94ff-ea86ccba781a,tc800,"Selp-development: Listen and accumulate working experience from customers, colleagues, Managers, solve quickly and effectively",,5.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
bc144aeb-6747-4531-9c4b-ea8d10b4d965,tc1227,"6.Principle SOP Compliance",,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
07d22a92-4cca-411b-b795-043354bd1168,s15,"Sự thích nghi","Bám sát kế hoạch làm việc. Biến hóa các hoạt động để thích ứng với nhu cầu của tình huống mới. Chú ý lắng nghe và cởi mở các ý tưởng mới, xử lý các vấn đề, đề xuất với người khác.Luôn luôn có giải pháp với tình huống mới. Đề xuất các sự thay đổi để nâng cao các kết quả từ cá nhân, nhóm, phòng ban",1.0,"Áp dụng cho tất cả nhân viên (Manager)",0,t,"2025-12-15 04:02:20.343+00",360,
5165f603-4ff2-4ed0-b3f2-21ef3c357662,tc817,"% Đi làm đúng giờ, đồng phục đúng qui định.","Đi làm đúng giờ, đồng phục đúng qui định.",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
b2340ec6-003f-41d7-a4a5-2227c59376cb,h2023.170,"Policy: establish new policy & review current policy, then implementing all BU","1. Improve some SOP of the recruitment team 2. Finish report monthly, quarterly, yearly on time",10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
fd6e7bbf-7c42-4473-bf03-c636e3b244d2,tc1218,"Number of new regular customers","Number of customers ",5.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
55d8d842-f796-41ff-8421-043ff90c512b,h2023.080,"Company activities participating - CSR - Trade Union activity involvement…","""Join and support activities of ITL: Company Trip, Family Day, Company's CSR programs,... ",3.0,"Internal & External training",0,t,"2025-12-13 17:47:22.51+00",kpi,
f891ab84-a1ec-428f-8251-04576d3d0596,tc848,"Export Cargo","Number of claim ",5.0,"Customer complaint",0,t,"2025-12-18 07:42:03.307+00",kpi,
558d90a2-42ae-47e5-a654-8b3db46422ef,tc991,Operations,"Giao tài liệu chuyến bay cho hãng. Số lần giao muộn. ",5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
a44cbe25-e832-4ca2-b45b-217e43733444,tc1114,"Number of complaints (one compliment/successful advice minus 1)","""Customer service (internal)""",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
ee9f7b59-1e74-45f3-ad51-21a91992718a,tc892,"Cấp quản lí giám sát, kèm cặp và đánh giá mỗi nhân viên theo tháng, quý dựa trên hiệu quả làm việc","Tự sắp xếp và quản lý thời gian và sắp xếp quy trình làm việc một cách hiện quả cao nhất",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
6a8294b8-ed99-4142-a095-d1dabb1aeb75,tc989,"Giám sát chuyến bay đi","Số lần trễ, không kip thời, xử lý các bất thường của chuyến bay gây hậu quả cho khách hàng hay chất lượng phục vụ của Hãng ",5.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
0a054a20-8b7b-42b0-872b-21c75c392c83,tc925,"ICT SOP Management","Amount missing to process",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
e88ed207-090a-4b9e-ae69-223122288b96,tc1013,"Ability to work independently * Escalated cases to manager from customer *Efficiency when dealing with raising problems independently","Ability to work independently * Escalated cases to manager from customer *Efficiency when dealing with raising problems independently",5.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
9808df36-86a3-412b-a4cb-226206e2bb92,tc1235,"""4.Check attached documentation & execute AWBs and Cargo Manifest) """,,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
e1e8f6a1-19cb-4b64-911c-22baab15e4de,h2023.221,"The audit survey on Internal Audit Activity will be sent to auditee and related departments with overall results are positive feedbacks",,10.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:47:22.51+00",kpi,
75fc51d8-f8f8-4ac7-be2b-d1e5d09ae74b,tc777,"- Tham gia các hoạt động ITL: CSR, Town Hall, hoạt động Công đoàn, Phòng cháy chữa cháy, Sơ cứu... theo yêu cầu. - Theo dõi , tuân thủ Quy định. Tránh mọi xung đột. Làm việc nhóm trong công việc...","- Tham gia và hỗ trợ toàn bộ nhóm tham gia mọi hoạt động của ITL để thúc đẩy nhóm và tạo sự gắn kết. - Không vi phạm hoặc phá vỡ Quy định của Công ty. - Truyền đạt DNA, văn hóa ITL đến toàn thể nhân viên trong BU.",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
593ec00c-21b3-4bf7-90db-d312adacb602,tc1442,"""Satisfying & reducing Head BU and other Dept complaints about HRBP quality:  1. Get feedbacks from all staff, discuss to Head BU, find out solution and settle all HR issues 2. Quick response to all HR issues (after discuss to Head BU the best solutions","""No mistakes & complaints being repeated ",10.0,"Đối tác chiến lược",0,t,"2025-12-18 07:42:03.307+00",kpi,
3fbafb02-fcb7-43ee-a4e9-d3bb542a0e8a,tc1086,"Customer development","Number of new traffics ",5.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
5a3e7a90-eac9-400b-b1e9-d4ac5f4eba9e,tc1348,"Giám sát và tối ưu hóa chất xếp hàng hóa trên chuyến bay",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
a937b9a9-981c-414c-bf32-23865211ac48,tc5292,"Học và áp dụng công nghệ mới",,10.0,"Phát triển bản thân",0,t,"2025-12-18 07:48:14.057+00",kpi,
f8bc4b38-9190-4cbe-9009-4221bf1293c9,tc1285,"Must be strong to resource the best talents being recruit for AVS & WWA with on time - right cost & maximize internal resources (potential and talents)","""Ensure Recruitment Leadtime : Manager: 3 months/ Executive:  2 month/ Staff level: 1 month . (Timing: Recruited Amount on Leadtime)""",10.0,"Nhân sự - Tuyển dụng",0,t,"2025-12-18 07:42:03.307+00",kpi,
20c964be-1dd8-4bbe-b33e-f37c6f8c4c29,tc1406,"% số điện văn đúng chính xác.","Gửi điện văn đúng giờ,chính xác.",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
1d613ab4-b4cb-4155-bfdc-425125fd6ec9,tc5037,"Contract Customer Core: Enhance Business Rules, UIUX",,2.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
989892ea-b555-4509-9655-433a6edffcdf,h2023.288,"- Customer Satisfaction","The audit survey on Internal Audit Activity will be sent to auditee and related departments with overall results are positive feedbacks ",10.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:52:05.707+00",kpi,
464b9de1-380e-44d8-93c2-43ba4fac2d70,h2023.184,"Dịch vụ nội bộ","Cung cấp dịch vụ cho nội bộ đạt tiến độ yêu cầu. Giải đáp hướng dẫn, triển khai công việc với đồng nghiệp trong hoặc ngoài bộ phận",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:47:22.51+00",kpi,
4e37b33f-3b44-4f09-809f-43e2ad8b4b64,tc751,"Tối ưu hóa hoạt động","Số lần thiếu sot trong việc cho hàng lên đi chuyến sớm hơn nhờ quan tâm, theo dõi, đôn đốc GHA, khách hàng (show-up hàng hóa, tiếp nhận sớm)  ",4.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
baa3c4ba-d3da-4478-a969-22d9dae4409b,h2023.126,"Training & Compliance",""" - Team working hours 8AM  - Training about Company/IT processes and policies"" ",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-13 17:47:22.51+00",kpi,
283b6db5-ca7b-408f-9cdc-233da5295618,tc741,"Saving budget/cost","Percentage of actual cost against budget ",4.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
91dd57af-a01d-4e74-ad56-234ae94bda7f,tc5310,eDispatch,"Develop Web eDispatch platforms",10.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:48:14.057+00",kpi,
8cfaf4e3-4ef7-4c00-8426-23a9a2eff098,h2023.190,"Tiết kiệm chi phí PMH","Tỷ lệ tiết kiệm trung bình của Phòng mua hàng",10.0,"Thu mua, Cung ứng & Thuê ngoài - Cung ứng",0,t,"2025-12-13 17:47:22.51+00",kpi,
4c48aec4-cd4f-41cc-b168-23d0e317d9b9,h2023.194,"Customer supports","- Using ticket system.  - Survey & gather feedback ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-13 17:47:22.51+00",kpi,
9090699c-0498-42ef-b838-2423e9b7575b,tc1373,"(A61) ITL Aviation Logistics - Review different air freights reconciliation reports and fix any minor erros. - Deliver report to higher level and address any risks could occur","- Timeliness - Accuracy - Document filling",10.0,"Tài chính & Kế toán - Công nợ phải trả",0,t,"2025-12-18 07:42:03.307+00",kpi,
fe5c1bd5-ba7b-4a99-b5a5-242720345533,h2023.251,"Quản lý Vp","Số lần xảy ra sự cố dẫn đến mất mát/ thất thoát tài sản, mất an toàn, an ninh",10.0,"Hành chánh",0,t,"2025-12-13 17:52:05.707+00",kpi,
bf7ffafd-a213-42bb-bdad-da93933d8f59,tc805,"Break the Company policy & Process",,5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
cd4739f0-e645-45ed-8571-dad9a3612a59,tc5291,"Tối ưu công việc, sản phẩm	Có cải tiến quá trình triển khai sản phẩm",,10.0,"Công nghệ",0,t,"2025-12-18 07:48:14.057+00",kpi,
1be9c659-2575-49b9-8291-daee4373fe3a,tc1303,Quality,"RCF ratio ",10.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
cb6d5f75-a006-421f-9533-db0bd1d34ffe,tc690,"Labor contract and Appendix * Timeliness   * Accuracy","- Send inform and remind BU heads evaluate labor contract - Print labor contract that evaluated - Prepare appendix according to PA processed in previous month - Invite and remind employees to sign labor contracts and appendix",3.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-18 07:42:03.307+00",kpi,
e3495abd-6fee-4b47-bf9e-db78e8a7f43a,l2024.038,"""Employee Development and Training:  '• Training Needs Analysis: Identify the skills and knowledge gaps in the organization and create training plans to address these gaps.  • Employee Development Programs: Design and implement employee training progra","""Training Participation Rate Training Effectiveness Score Skills Improvement Rate Internal Promotion Rate Training ROI (Return on Investment)""",3.0,"Nhân sự - Đào tạo & Phát triển",0,t,"2025-12-13 17:53:05.38+00",kpi,
8db038ce-4fde-43ca-beee-db84e300e93d,h2023.146,Leadership,"Teamwork, Motivate, Positive Thinking to Reduce Turnover",5.0,"Phát triển nhân viên",0,t,"2025-12-13 17:47:22.51+00",kpi,
62f99c1c-0e26-49e6-8193-db88f1413c4c,tc5162,"- Using ticket system.  - Survey & gather feedback","- Support via the ticket system is 99% responsive.  - Also get the feedback/complaints for improvement",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:48:14.057+00",kpi,
638c7a74-b2b9-4303-b535-45780a4c8e9b,tc5020,""" 100% execution in C&B as policy and satisfy staff requirements.  No mistakes in data and lateness of Reports  (including BUs support)""","Ensure employee data in HRMS with high accuracy: results coming from daily process for Job Offer (MRF) /IPA/payroll (timesheet)/ other tools required HR information through monthly report export from HRMS. ",2.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
acc0b73b-1172-4ecd-90f3-45e8b855ec29,h2023.141,"Infrastructure management","System Security Management ",5.0,"Công nghệ thông tin & truyền thông - Quản trị hệ thống mạng máy tính",0,t,"2025-12-13 17:47:22.51+00",kpi,
01be4d37-966e-4eca-8ace-462cdc3b8737,tc5165,"Customer supports","- Support via ticket system with  99% responsive.  - Also get the feedback/complaints for improvement",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:48:14.057+00",kpi,
9db24515-9ed4-4e4d-a85b-ec514a9cd2f7,h2023.087,"Create ideas and manage all designs for Marketing & Communications department: Internal activities & communications, External activities & Events, Digital MKT and others BUs....","""Internal activities & Communications: Design all layouts communications & Internal activities from MKT for channels: MKT's internal Email, Intranet, Website, LED Screen as: Management Retreat 2022; Trung Thu Branding gifts;  Tet Branding gifts; ITL Arena; Calendar 2024; NEWLY RENOVATED OFFICE; CEO - Chairman Messages; Women's day HO & Other branches; Town Hall Meeting; Full-moon Festival 2023; CEO Birthday; Birthday cards for VPs; ITL Innovation Award 2023; Branding Gifts; Family Day 2023; ITL People; ITL Expert; Internal contests on social; Frames for Video; .... ",20.0,"Kinh doanh & Marketing - Marketing",0,t,"2025-12-13 17:47:22.51+00",kpi,
505c1921-d50e-4fb1-8661-edc52f72df5c,l2024.071,"Manpower control (Outsourcing, internal,..)","Be responsible for management & monthly payroll for Outsource. Payment correct and on time, adapt with ops requirement, vendor assessment. Cost control vs budget. ",10.0,"Nhân sự",0,t,"2025-12-13 17:53:05.38+00",kpi,
04ab56cc-84c6-4489-ab12-46514404aca5,tc689,"Healthcare Insurance * Healthcare insurance card * in charge of Healthcare insurance for Group (renew /final)  (% complete)""","Healthcare Insurance * Healthcare insurance card * in charge of Healthcare insurance for Group (renew /final)  (% complete)"" ",3.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-18 07:42:03.307+00",kpi,
7cbd5290-5080-41c7-b17e-466b8478572b,tc1414,"Submit report timely and correctly","Assess using the percentages of modification and timely submission ",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
1fd24065-4eaf-432e-9d4a-46cf150e83f3,tc1239,"""2.System Updating (Update the MAWB data ,HAWB data, Send massage FHL,FWB,FFM to airline, verification and implementation) """,,6.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
ba9361a5-0469-4865-a7cf-46d47242af98,tc760,"HR Management","Tuân thủ cac nội quy , quy định của công ty và chỉ đạo của cấp quản lý ",4.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
e0ee0a97-a91f-4c26-885d-493ae5574680,tc5219,"Software Development  Life Circle Management","Communication, Requirement gathering, Feasibility study, system analysis, software design, coding, testing, integration, implemention, operation and maintenace, imrpovement ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
d1ec7ffa-b8a7-4338-b872-88524602050f,tc691,"""Enhance and utilize HR excellent management and system - Deploy, explain all HR Policy, procedures, ITL Regulation, NDA, NCA…to all staff at BU. Support Head to solve all daily HR Issues with effective .   - Communicate ITL culture (Behavior principle","""-Apply for 100% BU which being incharge  - Communicate ITL Culture to newcommers - Review 100% as timeline - % SOP Procedure to be updated"" ",3.0,"Cải tiến liên tục",0,t,"2025-12-18 07:42:03.307+00",kpi,
650df068-9754-40a8-b001-88555e861d01,tc1250,"Timeliness Accuracy Document filling","KPI/Performance + OVH Report: Aviation Group/ Visa Center ",7.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
730c88f3-2542-4595-905a-887fb4ea4eed,h2023.015,"Return Social Insurance Book (Timeliness)",,5.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-13 17:47:22.51+00",kpi,
dc19cfda-b435-42dd-a2fa-8b76db90ca68,h2023.233,"Email Marketing 'Preparing and sending the interesting content to existing customers through email marketing every week. With open rate 20,7%","Increasing the engagement with existing customers ",5.0,"Kinh doanh & Marketing - Marketing",0,t,"2025-12-13 17:47:22.51+00",kpi,
04027dae-d311-4fe4-97cb-269508fe6b87,tc1268,"Timeliness Accuracy, free of errors.","5. Revenue + AR managment & collection: - Isssue AR report monthly, arrange task to each member of AR/REV team - Manage AR collection rate following AR target of AVS - Instruct flow, procedure, rule to all member - Guide member of team to solve any problem related to their tasks ",9.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
13d45842-1851-4846-89d0-269cfb9f541e,tc1362,"""- Review RCC CSR with Bravo (Cost) all NC AVS - Review OVH cost - Review Reconcile VAT input, PIT, FCT all NC AVS - Review reconcile monthly report AP function all NC AVS - RCC performance AP function all NC AVS - Review contracts of departments rel","""Timeliness Accuracy"" ",10.0,"Tài chính & Kế toán - Ngân sách & Chi phí",0,t,"2025-12-18 07:42:03.307+00",kpi,
b67defba-68c1-4492-bb61-46ecff5600c9,tc572,"Obeyance Regulation - Go to work on time. - Comply with the working process for your position. - Comply with company policies (information security, salary security, competition policy...)",,2.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
3790ac5d-1f6b-4416-838b-47f5e8b582d6,tc1399,"%  công việc chính xác","In airway bill, làm chứng từ đầy đủ, chính xác theo từng lô hàng, từng chuyến bay",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
4c63fbf6-5605-4c60-8803-487d36d8deee,l2024.063,"Ensure all policies related to employees will be resolved satisfactorily","100% employees will be satisfied with their concerns ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-13 17:53:05.38+00",kpi,
051921d4-9c8b-4c59-ab63-48904725f531,tc629,"Individual Devepment","Participating ITL activities: CSR, Company Trip, Union, Company Event, … ",2.5,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
f1e54a4b-1a9a-4ed6-86cd-4b7277ef13fe,tc1060,"Number of initiatives for work improvement and efficiency","Initiative   ",5.0,"Kiến thức",0,t,"2025-12-18 07:42:03.307+00",kpi,
a89b757a-4457-4272-92c8-90b4e86a3eb6,tc1433,"Maximise all guaranteed space in order to reduce cost",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
d24027c4-90ac-469f-a257-26ae6c4ee29d,h2023.202,"Request from BOD/VP for governance issue","% involvement on completion of corporate documents ",10.0,"Tuân thủ, Quản trị và Pháp lý - Pháp lý",0,t,"2025-12-13 17:47:22.51+00",kpi,
b27f109a-e040-495e-9bd1-dbed31912082,tc5177,"Customer solutions","- Together with IT Teams/BU/Customers to analyze and propose a suitable solution to help Bussiness - Working closely with Bus/Customers to mange the changes/requirements",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:48:14.057+00",kpi,
503f1705-d39c-4bf5-b14b-dc196e573308,tc5313,"Xây dựng và quản lý các tính năng Shipment",,10.0,"Vận hành",0,t,"2025-12-18 07:48:14.057+00",kpi,
b75ed9ba-5a8c-4cee-86f4-dc486ac856ec,tc1056,Initiative,"Number of initiatives for work improvement and efficiency",5.0,"Sáng tạo",0,t,"2025-12-18 07:42:03.307+00",kpi,
c3cc9d06-88fb-4cbf-b623-edde0721057e,tc1118,"% mức độ hài lòng của khách hàng (Đại lý, HDQ, GHA…)","Giải quyết kịp thời, thỏa đáng khiếu nại, thắc mắc của khách hàng, hỗ trợ khách hàng trong quá trình tiếp nhận hàng, hàng thì thất lạc, hư hỏng…",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
76a134c1-66b1-4d22-9f8d-edf3c5dcea3a,tc1264,"Payroll times of negative feedback from staff * Timeliness   * Accuracy","all BU in charge (Viet Air Consol, Air Cargo, ITL AVS LOG, Indochina, ITL Laos, ITL Myanmar)",8.0,"Nhân sự - Lương thưởng & phúc lợi",0,t,"2025-12-18 07:42:03.307+00",kpi,
6c59aa32-ae1c-465e-bb00-ee3d24484f8e,h2023.130,"Infrastructure management","System Management",25.0,"Công nghệ thông tin & truyền thông - Quản trị hệ thống mạng máy tính",0,t,"2025-12-13 17:47:22.51+00",kpi,
2598dc9d-390e-45f1-8b4b-ee43da17856c,tc1099,"Support internal team to achieve the good performance(Support Sales Team /OPS team to handle smoothly the cargo and flight)","Control strictly and exactly information to provide/update internal team on time. ",5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
703262cc-9699-40c4-a910-ee806401b345,tc1205,"Make sure L/F target per PAX flight for 2024 (Jul - Dec24) more than 18.6 tons",,5.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
cd8c80b5-bf12-4122-beed-ee80e3ddddb3,tc1457,"Daily do tracking & tracing Solve irregularity if any as instruction (Evaluate by percentage of claim per month)","-Be accurate when tracing, tracking  -Be prompt to deal with issue about missing, claim damage.  ",15.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
