employee_id,cycle_id,criterion_id,score,created_at
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.08,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,4.28,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.68,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,4.47,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.58,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,3.58,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.28,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,4.28,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,3.88,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.38,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,4.08,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.48,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,3.58,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.58,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,3.98,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.88,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,4.08,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,3.68,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.17,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,4.38,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.47,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,4.08,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.08,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,3.98,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.28,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,4.38,"2026-04-24 14:19:11.619073+00"
998e9d4a-ff27-41a5-b680-4007c52d42c7,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,3.58,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.73,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.93,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,3.83,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.93,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,3.93,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.03,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,4.03,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.53,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.63,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,3.63,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.53,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.03,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,3.93,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,4.53,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.73,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,4.03,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.13,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,4.03,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.93,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,3.73,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.13,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,4.13,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,4.33,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.53,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,4.13,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,3.63,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.03,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.63,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,4.23,"2026-04-24 14:19:11.619073+00"
4145ec08-5925-453e-ace7-08fd3da5ef00,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,4.53,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.38,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,3.58,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.88,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,2.98,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.48,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,3.67,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.17,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,2.98,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,3.17,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,3.58,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,3.27,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.88,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,3.67,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.17,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,2.88,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.77,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,3.58,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,3.58,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,2.98,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,3.88,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.67,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,3.48,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.17,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,2.98,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.38,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,3.77,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,3.17,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,2.98,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,3.08,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,3.48,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,3.08,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,3.27,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,3.67,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c6f184fb-8538-490c-b067-44fcbf1b3d14,3.17,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,214f4760-29a7-432a-b603-3821471a11e7,3.58,"2026-04-24 14:19:11.619073+00"
a1408646-9cc0-4f8f-8501-0b46e510fc5d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,07d22a92-4cca-411b-b795-043354bd1168,3.38,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,aed587a2-2295-41b7-896b-1f8b6ef2dc98,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,df6857d4-52e7-49c8-ad26-827f70d043e2,4.79,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,4.79,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,dcb04e02-bd08-4e5a-b081-045689975936,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,e0a96af2-25ce-4b20-827b-502a52440a39,4.59,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.99,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,214f4760-29a7-432a-b603-3821471a11e7,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,880cf192-aa6e-4552-b4b4-5f615ae2471a,07d22a92-4cca-411b-b795-043354bd1168,4.49,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,aed587a2-2295-41b7-896b-1f8b6ef2dc98,4.89,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,df6857d4-52e7-49c8-ad26-827f70d043e2,4.89,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,dcb04e02-bd08-4e5a-b081-045689975936,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.59,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,e0a96af2-25ce-4b20-827b-502a52440a39,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,c6f184fb-8538-490c-b067-44fcbf1b3d14,4.79,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,214f4760-29a7-432a-b603-3821471a11e7,4.69,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,07d22a92-4cca-411b-b795-043354bd1168,4.89,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,aed587a2-2295-41b7-896b-1f8b6ef2dc98,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,df6857d4-52e7-49c8-ad26-827f70d043e2,4.39,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,dcb04e02-bd08-4e5a-b081-045689975936,4.99,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,e0a96af2-25ce-4b20-827b-502a52440a39,4.79,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,c6f184fb-8538-490c-b067-44fcbf1b3d14,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,214f4760-29a7-432a-b603-3821471a11e7,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,e58d9159-09e3-4ad9-96e4-197a3fab86cb,07d22a92-4cca-411b-b795-043354bd1168,4.69,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,aed587a2-2295-41b7-896b-1f8b6ef2dc98,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,df6857d4-52e7-49c8-ad26-827f70d043e2,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,5.0,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,dcb04e02-bd08-4e5a-b081-045689975936,4.99,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,ffc8a20b-d8f6-402a-96f6-3351aa5e7448,4.59,"2026-04-24 14:19:11.619073+00"
85f46195-fb4c-4f36-a9f2-6682440b1cc1,14130fb9-1690-4dbf-a7f6-bcae1da343d0,e0a96af2-25ce-4b20-827b-502a52440a39,4.69,"2026-04-24 14:19:11.619073+00"
