employee_id,cycle_id,overall_score,rating_label,manager_note,strengths,needs_dev,created_at,assessment_type
eab53c22-2fb7-443c-98e9-58d1f9546e17,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.72,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Học hỏi nhanh""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.240078+00",kpi
9f8dfcc2-29b5-4f44-b0d6-a152444396da,880cf192-aa6e-4552-b4b4-5f615ae2471a,4.17,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Học hỏi nhanh""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.240078+00",kpi
9f8dfcc2-29b5-4f44-b0d6-a152444396da,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.76,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Học hỏi nhanh"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.240078+00",kpi
9f8dfcc2-29b5-4f44-b0d6-a152444396da,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.06,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Phân tích"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
9f8dfcc2-29b5-4f44-b0d6-a152444396da,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.96,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Phân tích""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
4127b186-eff6-42b7-ab2e-6e41fb3f6cf2,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.82,Đạt,"Hoàn thành tốt các mục tiêu đề ra.","{""Học hỏi nhanh"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
4127b186-eff6-42b7-ab2e-6e41fb3f6cf2,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.62,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Giao tiếp""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
e98a0eb1-ff87-4147-b054-3489cfcfa393,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.34,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Sáng kiến""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
e98a0eb1-ff87-4147-b054-3489cfcfa393,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.94,Đạt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.240078+00",kpi
a7dbea06-2064-4aab-ac37-a0b3c1fa2f28,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.78,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.240078+00",kpi
a7dbea06-2064-4aab-ac37-a0b3c1fa2f28,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.58,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Kỹ thuật"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
efd789e7-3349-4dfd-827d-886f494c600a,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.19,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.240078+00",kpi
efd789e7-3349-4dfd-827d-886f494c600a,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.89,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Phân tích"",""Kỹ thuật""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.240078+00",kpi
efd789e7-3349-4dfd-827d-886f494c600a,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.39,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Học hỏi nhanh"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.240078+00",kpi
c780f324-a896-4a1b-9d98-6f880b469f44,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.44,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
c780f324-a896-4a1b-9d98-6f880b469f44,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.24,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
ef8b15e1-a98d-42d6-8fbf-67ccf19eb56d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.7,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.240078+00",kpi
ef8b15e1-a98d-42d6-8fbf-67ccf19eb56d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.5,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
a2fcf612-fa3a-4429-b589-2d9593f8b40b,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.83,Đạt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Lãnh đạo""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.240078+00",kpi
a2fcf612-fa3a-4429-b589-2d9593f8b40b,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.33,Đạt,"Đóng góp tích cực vào dự án chiến lược.","{""Phân tích"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
a350aa87-c525-4502-b249-5904c9f784f3,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.62,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Lãnh đạo"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
a350aa87-c525-4502-b249-5904c9f784f3,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.92,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
a350aa87-c525-4502-b249-5904c9f784f3,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.62,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Sáng kiến"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
9d3f7338-ca9e-40b5-a4ea-b8d21dc4c089,880cf192-aa6e-4552-b4b4-5f615ae2471a,4.33,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
9d3f7338-ca9e-40b5-a4ea-b8d21dc4c089,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.23,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Giao tiếp"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
9d3f7338-ca9e-40b5-a4ea-b8d21dc4c089,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.03,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
9d3f7338-ca9e-40b5-a4ea-b8d21dc4c089,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.23,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Phân tích"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.240078+00",kpi
5c0f3343-e93e-499c-9fb4-4ba70d9e7e18,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.85,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Học hỏi nhanh""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
5c0f3343-e93e-499c-9fb4-4ba70d9e7e18,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.95,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.240078+00",kpi
5c0f3343-e93e-499c-9fb4-4ba70d9e7e18,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.85,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Phân tích"",""Giao tiếp""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
c919d48f-d93b-48ad-8203-48c2ecd17fed,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.97,Đạt,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.240078+00",kpi
c919d48f-d93b-48ad-8203-48c2ecd17fed,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.97,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
012e6508-1a8f-42bb-8303-5948f24fbb87,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.9,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
012e6508-1a8f-42bb-8303-5948f24fbb87,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.9,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
1b336d70-6f6a-4589-a4f6-059c0d0af953,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.91,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
1b336d70-6f6a-4589-a4f6-059c0d0af953,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.61,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
b27f0240-446e-41d2-b2de-6992db0448c5,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.45,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
b27f0240-446e-41d2-b2de-6992db0448c5,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.55,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Giao tiếp"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
b27f0240-446e-41d2-b2de-6992db0448c5,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.55,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Phân tích"",""Giao tiếp""}","{""Kỹ năng đàm phán"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
b27f0240-446e-41d2-b2de-6992db0448c5,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.25,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Giao tiếp"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
2fa0335c-e1aa-41c0-a402-08a34f34b97c,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.17,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
2fa0335c-e1aa-41c0-a402-08a34f34b97c,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.57,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
2fa0335c-e1aa-41c0-a402-08a34f34b97c,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.27,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Sáng kiến"",""Phân tích""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
2fa0335c-e1aa-41c0-a402-08a34f34b97c,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.37,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Kỹ thuật"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
b7750966-705f-4638-a8da-52a9c6071c71,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.91,Đạt,"Hoàn thành tốt các mục tiêu đề ra.","{""Học hỏi nhanh"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
b7750966-705f-4638-a8da-52a9c6071c71,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.41,Đạt,"Đóng góp tích cực vào dự án chiến lược.","{""Sáng kiến"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
b7750966-705f-4638-a8da-52a9c6071c71,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.41,Đạt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Lãnh đạo""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,880cf192-aa6e-4552-b4b4-5f615ae2471a,4.1,Tốt,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.6,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Học hỏi nhanh""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.7,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.8,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
d6d636e5-698b-4c3a-a688-d920005ba018,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.19,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Học hỏi nhanh"",""Phân tích""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
d6d636e5-698b-4c3a-a688-d920005ba018,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.19,Tốt,"Cần cải thiện kỹ năng quản lý thời gian.","{""Giao tiếp"",""Học hỏi nhanh""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
d6d636e5-698b-4c3a-a688-d920005ba018,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.29,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
7fa8deeb-c083-4254-a9a7-959d6aa5c577,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.43,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Học hỏi nhanh"",""Lãnh đạo""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
7fa8deeb-c083-4254-a9a7-959d6aa5c577,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.33,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Giao tiếp""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
7fa8deeb-c083-4254-a9a7-959d6aa5c577,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.33,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Kỹ thuật"",""Lãnh đạo""}","{""Quản lý thời gian"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
7fa8deeb-c083-4254-a9a7-959d6aa5c577,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.33,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Sáng kiến"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
93b49af7-869b-4e95-9ddf-8775351e10d6,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.33,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Học hỏi nhanh"",""Phân tích""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
93b49af7-869b-4e95-9ddf-8775351e10d6,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.64,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Kỹ thuật""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
93b49af7-869b-4e95-9ddf-8775351e10d6,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.64,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
8893c553-5726-4898-8865-845121a7ff33,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.77,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Phân tích"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
8893c553-5726-4898-8865-845121a7ff33,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.67,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
eef8bd92-e008-4f85-aa16-b9cd3cd4f765,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.62,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Học hỏi nhanh"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
eef8bd92-e008-4f85-aa16-b9cd3cd4f765,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.82,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Kỹ thuật"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
eef8bd92-e008-4f85-aa16-b9cd3cd4f765,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.22,Tốt,"Hoàn thành tốt các mục tiêu đề ra.","{""Lãnh đạo"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
8ec3f190-19b9-4707-80b7-aff23c3508ee,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.35,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Kỹ thuật"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
8ec3f190-19b9-4707-80b7-aff23c3508ee,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.45,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Kỹ thuật"",""Sáng kiến""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
8ec3f190-19b9-4707-80b7-aff23c3508ee,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.25,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Sáng kiến""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
8ec3f190-19b9-4707-80b7-aff23c3508ee,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.25,Khá,"Cần cải thiện kỹ năng quản lý thời gian.","{""Lãnh đạo"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
adf72673-8298-4634-9abc-6eafa463e36f,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,2.76,Đạt,"Hoàn thành tốt các mục tiêu đề ra.","{""Phân tích"",""Giao tiếp""}","{""Quản lý thời gian"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
adf72673-8298-4634-9abc-6eafa463e36f,e58d9159-09e3-4ad9-96e4-197a3fab86cb,2.66,Đạt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Lãnh đạo"",""Giao tiếp""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
adf72673-8298-4634-9abc-6eafa463e36f,14130fb9-1690-4dbf-a7f6-bcae1da343d0,2.66,Đạt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Học hỏi nhanh"",""Sáng kiến""}","{""Kỹ năng đàm phán"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
97bedf23-a86d-4a6a-9817-2fee36b203b9,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.46,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Học hỏi nhanh"",""Kỹ thuật""}","{""Kỹ năng trình bày"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
97bedf23-a86d-4a6a-9817-2fee36b203b9,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.56,Khá,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Phân tích"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
97bedf23-a86d-4a6a-9817-2fee36b203b9,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.36,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Sáng kiến"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
cf56a906-8494-41b7-b9e3-219b6d76c76d,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.19,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Học hỏi nhanh"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Quản lý thời gian""}","2026-04-24 14:19:10.592439+00",kpi
cf56a906-8494-41b7-b9e3-219b6d76c76d,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.09,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Sáng kiến"",""Học hỏi nhanh""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
cf56a906-8494-41b7-b9e3-219b6d76c76d,14130fb9-1690-4dbf-a7f6-bcae1da343d0,3.29,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Phân tích"",""Lãnh đạo""}","{""Quản lý thời gian"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
33c52043-018b-49ac-952a-c799e35dd86e,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,4.29,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Kỹ thuật"",""Sáng kiến""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
33c52043-018b-49ac-952a-c799e35dd86e,e58d9159-09e3-4ad9-96e4-197a3fab86cb,4.29,Tốt,"Cần phát triển thêm kỹ năng lãnh đạo.","{""Học hỏi nhanh"",""Kỹ thuật""}","{""Tư duy chiến lược"",""Kỹ năng trình bày""}","2026-04-24 14:19:10.592439+00",kpi
33c52043-018b-49ac-952a-c799e35dd86e,14130fb9-1690-4dbf-a7f6-bcae1da343d0,4.58,Tốt,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Sáng kiến"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
1811725f-fc9f-42da-86bc-716a7ea9345a,880cf192-aa6e-4552-b4b4-5f615ae2471a,3.53,Khá,"Thể hiện tinh thần làm việc nhóm xuất sắc.","{""Giao tiếp"",""Phân tích""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
1811725f-fc9f-42da-86bc-716a7ea9345a,99b2f2d8-7100-4ad0-ba7b-588491f6ffe1,3.33,Khá,"Đóng góp tích cực vào dự án chiến lược.","{""Giao tiếp"",""Lãnh đạo""}","{""Kỹ năng trình bày"",""Tư duy chiến lược""}","2026-04-24 14:19:10.592439+00",kpi
1811725f-fc9f-42da-86bc-716a7ea9345a,e58d9159-09e3-4ad9-96e4-197a3fab86cb,3.43,Khá,"Hoàn thành tốt các mục tiêu đề ra.","{""Phân tích"",""Giao tiếp""}","{""Kỹ năng trình bày"",""Kỹ năng đàm phán""}","2026-04-24 14:19:10.592439+00",kpi
